"idP","nameP","nameType","uriAutor","nameAutor","uriMat","nameMat","uriTec","nameTec","noteP"
"13917","Nº 140","Librería vitrina","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_9422c511","Marquetería","Librería vitrina tripartita, con laterales retranqueados.Los tres cuerpos verticales tienen amplias puertas acristaladas  La parte superior del cuerpo acristalado traza tres arcos con laterales conopiales. Los tres cuerpos están divididos por molduras a modo de columnas empotradas, rematadas por elementos figurativos bronzeadas y decorados por elementos metálicos sinuosos. El cristal está perimetrado por elementos decorativos con análogas volutas.Horizontalmente, la pieza está articulada en tres registros desiguales, el central correspondiente a las puertas acristaladas. El inferior forma tres zócalos, los laterales curvos, el central polilobulados, que albergan tres cajones. Están decorados con marquetería y una aplicación metálica con motivo floral clásico, en el caso del central. Los cajones laterales cuentan tan solo con paños de las cerraduras y parejas de tiradores circulares. Los zócalos integran seis pies con formas cabriolé.El registro superior representa un entablamento clásico, con friso marqueteado y con aplicaciones central con forma solar, así como con una cornisa en voladura."
"13917","Nº 140","Librería vitrina","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_d97901a2","Bronce","https://data.arxiuvalencia.eu/vocabulary/c_9422c511","Marquetería","Librería vitrina tripartita, con laterales retranqueados.Los tres cuerpos verticales tienen amplias puertas acristaladas  La parte superior del cuerpo acristalado traza tres arcos con laterales conopiales. Los tres cuerpos están divididos por molduras a modo de columnas empotradas, rematadas por elementos figurativos bronzeadas y decorados por elementos metálicos sinuosos. El cristal está perimetrado por elementos decorativos con análogas volutas.Horizontalmente, la pieza está articulada en tres registros desiguales, el central correspondiente a las puertas acristaladas. El inferior forma tres zócalos, los laterales curvos, el central polilobulados, que albergan tres cajones. Están decorados con marquetería y una aplicación metálica con motivo floral clásico, en el caso del central. Los cajones laterales cuentan tan solo con paños de las cerraduras y parejas de tiradores circulares. Los zócalos integran seis pies con formas cabriolé.El registro superior representa un entablamento clásico, con friso marqueteado y con aplicaciones central con forma solar, así como con una cornisa en voladura."
"13917","Nº 140","Librería vitrina","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_b7fec8bc","Vidrio","https://data.arxiuvalencia.eu/vocabulary/c_9422c511","Marquetería","Librería vitrina tripartita, con laterales retranqueados.Los tres cuerpos verticales tienen amplias puertas acristaladas  La parte superior del cuerpo acristalado traza tres arcos con laterales conopiales. Los tres cuerpos están divididos por molduras a modo de columnas empotradas, rematadas por elementos figurativos bronzeadas y decorados por elementos metálicos sinuosos. El cristal está perimetrado por elementos decorativos con análogas volutas.Horizontalmente, la pieza está articulada en tres registros desiguales, el central correspondiente a las puertas acristaladas. El inferior forma tres zócalos, los laterales curvos, el central polilobulados, que albergan tres cajones. Están decorados con marquetería y una aplicación metálica con motivo floral clásico, en el caso del central. Los cajones laterales cuentan tan solo con paños de las cerraduras y parejas de tiradores circulares. Los zócalos integran seis pies con formas cabriolé.El registro superior representa un entablamento clásico, con friso marqueteado y con aplicaciones central con forma solar, así como con una cornisa en voladura."
"13919","Nº 141","Mesa de centro","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_d97901a2","Bronce","https://data.arxiuvalencia.eu/vocabulary/c_9422c511","Marquetería","Mesa de centro con tablero circular. Destaca la elegante decoración de todas las partes. En el caso del tablero observamos una amplia franja metálica perimetral, canteando el borde exterior. Le corresponde la marquetería geométrica escantiada.La mesa descansa sobre cuatro patas cabriolé, incorporadas al amplio faldón curvo. Las aristas salientes de  las patas y las puntas exteriores de los pies están destacadas con elementos florales de bronce repujado."
"13919","Nº 141","Mesa de centro","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_9422c511","Marquetería","Mesa de centro con tablero circular. Destaca la elegante decoración de todas las partes. En el caso del tablero observamos una amplia franja metálica perimetral, canteando el borde exterior. Le corresponde la marquetería geométrica escantiada.La mesa descansa sobre cuatro patas cabriolé, incorporadas al amplio faldón curvo. Las aristas salientes de  las patas y las puntas exteriores de los pies están destacadas con elementos florales de bronce repujado."
"13919","Nº 141","Mesa de centro","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_d97901a2","Bronce","https://data.arxiuvalencia.eu/vocabulary/c_ca740909","Barnizado","Mesa de centro con tablero circular. Destaca la elegante decoración de todas las partes. En el caso del tablero observamos una amplia franja metálica perimetral, canteando el borde exterior. Le corresponde la marquetería geométrica escantiada.La mesa descansa sobre cuatro patas cabriolé, incorporadas al amplio faldón curvo. Las aristas salientes de  las patas y las puntas exteriores de los pies están destacadas con elementos florales de bronce repujado."
"13919","Nº 141","Mesa de centro","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_ca740909","Barnizado","Mesa de centro con tablero circular. Destaca la elegante decoración de todas las partes. En el caso del tablero observamos una amplia franja metálica perimetral, canteando el borde exterior. Le corresponde la marquetería geométrica escantiada.La mesa descansa sobre cuatro patas cabriolé, incorporadas al amplio faldón curvo. Las aristas salientes de  las patas y las puntas exteriores de los pies están destacadas con elementos florales de bronce repujado."
"13926","Nº 143b","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla con el asiento y el respaldo tapizados. Descansa sobre cuatro patas de cabriolé, integrados en el bastidor curvo. Las aristas de los soportes y la parte frontal del bastidor están decorados con aplicaciones de bronce con motivos clásicos florales.La forma del asiento corresponde a la del respaldo curvado y redondeado. Conforman dos cuadrados con curvaturas y sinuosidades, tapizados con tela en color que contarsta enormemente con las partes de madera. El marco moldurado del respaldo presenta un pequeño copete o cresta trilobulada, destacada por medio de un ornamento metálico."
"13926","Nº 143b","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_d97901a2","Bronce","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla con el asiento y el respaldo tapizados. Descansa sobre cuatro patas de cabriolé, integrados en el bastidor curvo. Las aristas de los soportes y la parte frontal del bastidor están decorados con aplicaciones de bronce con motivos clásicos florales.La forma del asiento corresponde a la del respaldo curvado y redondeado. Conforman dos cuadrados con curvaturas y sinuosidades, tapizados con tela en color que contarsta enormemente con las partes de madera. El marco moldurado del respaldo presenta un pequeño copete o cresta trilobulada, destacada por medio de un ornamento metálico."
"13926","Nº 143b","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla con el asiento y el respaldo tapizados. Descansa sobre cuatro patas de cabriolé, integrados en el bastidor curvo. Las aristas de los soportes y la parte frontal del bastidor están decorados con aplicaciones de bronce con motivos clásicos florales.La forma del asiento corresponde a la del respaldo curvado y redondeado. Conforman dos cuadrados con curvaturas y sinuosidades, tapizados con tela en color que contarsta enormemente con las partes de madera. El marco moldurado del respaldo presenta un pequeño copete o cresta trilobulada, destacada por medio de un ornamento metálico."
"13926","Nº 143b","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_d97901a2","Bronce","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla con el asiento y el respaldo tapizados. Descansa sobre cuatro patas de cabriolé, integrados en el bastidor curvo. Las aristas de los soportes y la parte frontal del bastidor están decorados con aplicaciones de bronce con motivos clásicos florales.La forma del asiento corresponde a la del respaldo curvado y redondeado. Conforman dos cuadrados con curvaturas y sinuosidades, tapizados con tela en color que contarsta enormemente con las partes de madera. El marco moldurado del respaldo presenta un pequeño copete o cresta trilobulada, destacada por medio de un ornamento metálico."
"13930","Nº 144","Cabinet","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_d97901a2","Bronce","https://data.arxiuvalencia.eu/vocabulary/c_9422c511","Marquetería","Cabinet de planta rectangular, sobre patas cabriolé. El cuerpo está articulado en tres registros. El inferior coincide con el zócalo, decorado con molduras, aplicación metálicas y marquetería, con una cartela elíptica en el centro. El registro central está cerrado por una puerta batiente casi cuadrada, profusamente decorada. Además de orlas concéntricas y guirnaldas doradas, incorpora un motivo decorativo central, con representación simbólica. Las esquinas achaflanadas están destacadas por elementos dorados a modo de modillones. Los laterales presentan decoración con molduras y clásicos motivos florales. Destaca especialmente el registro superior del cabinet con forma de friso o tejado truncado, de laterales curvos y tablero superior. Cuenta con bordes moldurados y ornamento semicircular del tipo de la guirnalda, en la parte frontal. El cabinet descansa sobre cuatro pies altos al estilo cabriolé que forman una sola pieza con el cuerpo. Sus bordes y las terminaciones destacan por medio de aplicaciones metálicas, probablemente  de bronce repujado, con motivos clásicos."
